alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1713726375.8805,elite,5919.8609239915,1713640038.8042,"AS26496 GoDaddy.com, LLC",AS-26496-GO-DADDY-COM-LLC,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"GoDaddy.com, LLC",1.35208,103.82,false,"GoDaddy.com, LLC",true,"North West",success,Asia/Singapore,858877,1713641119,1713727217.642,28797,socks4,socks4://148.72.212.198:28797,true,4539.5612716675,17,66,20.481927710843,148.72.212.198
true,1713474115.9892,elite,948.41252415132,1696996443.149,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0522,-118.244,false,"Family Guy Online",true,California,success,America/Los_Angeles,90035,1713559141,1713727216.3911,48606,socks4,socks4://68.71.249.153:48606,true,762.78281211853,69224,4110,94.395505495405,68.71.249.153
true,1713726673.4139,transparent,1729.8885536194,1710607370.7799,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,"Council Bluffs","North America",NA,"United States",US,,true,"Google LLC",41.2619,-95.8608,false,"Google Cloud (us-central1)",true,Iowa,success,America/Chicago,,1713631137,1713727215.7726,3128,http,http://34.172.92.211:3128,false,287.358045578,100,1163,7.9176563737134,34.172.92.211
true,1713727213.9928,elite,2638.411128668,1710563759.6206,"AS13188 CONTENT DELIVERY NETWORK LTD",TRIOLAN,Kharkiv,Europe,EU,Ukraine,UA,,false,Triolan,49.982,36.2566,false,,false,Kharkiv,success,Europe/Kyiv,61000,1713601648,1713727213.9928,5678,socks4,socks4://37.57.56.38:5678,true,1288.3501052856,5189,18572,21.838306468583,37.57.56.38
true,1713719562.0648,elite,3718.3900671887,1710670810.9405,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Zhangjiakou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hebei Province Network",40.7687,114.886,false,"Beijing HuaXiaGuangWang Network Co. Ltd",true,Hebei,success,Asia/Shanghai,075000,1713462029,1713727212.758,264,socks4,socks4://117.74.65.207:264,true,3428.0889034271,1039,8019,11.470523294325,117.74.65.207
true,1713727211.6178,transparent,7150.58081494,1710565165.7607,"AS272869 INTERCOMM DE NARIÑO SAS","INTERCOMM DE NARINO SAS",Túquerres,"South America",SA,Colombia,CO,,false,"INTERCOMM DE NARIÑO SAS",1.0863,-77.614,true,"Intercomm de Narino",false,"Departamento de Narino",success,America/Bogota,525520,1713126894,1713727211.6178,999,http,http://38.51.243.145:999,false,10962.801933289,3050,40654,6.9787662456526,38.51.243.145
true,1713727210.2557,elite,2624.0731748294,1696968813.7439,"AS39927 E-Light-Telecom Ltd.",Elight-AS,Belovo,Europe,EU,Russia,RU,,false,Goodline.info,54.3613,86.1831,false,,false,"Kemerovo Oblast",success,Asia/Novokuznetsk,652600,1713568852,1713727210.2557,4153,socks4,socks4://176.197.144.158:4153,true,1514.5215988159,13206,64497,16.995482799892,176.197.144.158
true,1712900880.9848,elite,288.00798904882,1710543466.4115,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,125310,1713122911,1713727210.106,4444,http,http://45.95.203.115:4444,false,330.15298843384,41771,3441,92.389188710962,45.95.203.115
true,1713726305.0468,elite,6923.8627178328,1712762700.5838,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,"Downtown Core",true,"DigitalOcean, LLC",1.28967,103.85,false,"DigitalOcean, LLC",true,"Central Singapore",success,Asia/Singapore,,1713367974,1713727209.6057,61449,socks4,socks4://128.199.221.91:61449,true,4598.7935066223,140,569,19.746121297602,128.199.221.91
true,1713727209.5487,elite,5410.1537676419,1713476205.698,"AS6939 Hurricane Electric LLC",HURRICANE,Southlake,"North America",NA,"United States",US,,true,"Hurricane Electric LLC",32.9412,-97.1342,false,"Ardent, Inc",true,Texas,success,America/Chicago,76092,1713476278,1713727209.5487,40803,socks5,socks5://65.49.82.7:40803,true,1774.5926380157,85,219,27.960526315789,65.49.82.7
true,1713727208.1372,elite,4279.0244457334,1713538314.8734,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.793,-74.0247,false,"DigitalOcean, LLC",false,"New Jersey",success,America/New_York,07047,1713538315,1713727208.1372,27703,socks4,socks4://137.184.133.124:27703,true,3864.6924495697,43,122,26.060606060606,137.184.133.124
true,1713727207.1716,elite,3346.597916098,1701915198.321,"AS263362 REDE SPEEDNET TELECOM LTDA","REDE SPEEDNET TELECOM LTDA","São Luís","South America",SA,Brazil,BR,,false,"Rede Speednet Telecom Ltda",-2.6495,-44.3044,false,"Rede Speednet Telecom Ltda",false,Maranhão,success,America/Fortaleza,65000,1713559072,1713727207.1716,5678,socks4,socks4://191.37.155.135:5678,true,4008.064031601,8848,51281,14.715029353557,191.37.155.135
true,1713727206.4051,elite,7185.2098675266,1707905508.1153,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,"Downtown Core",true,"DigitalOcean, LLC",1.28967,103.85,false,"DigitalOcean, LLC",true,"Central Singapore",success,Asia/Singapore,,1713561289,1713727206.4051,53741,socks4,socks4://159.223.71.71:53741,true,3541.4855480194,8691,32913,20.889818286703,159.223.71.71
true,1713608142.2134,elite,4195.0646271849,1707629786.7437,"AS44486 Oliver Horscht is trading as ""SYNLINQ""",SYNLINQ,Markdorf,Europe,EU,Germany,DE,,false,"Gericke KG",47.7272,9.39433,false,,true,Baden-Wurttemberg,success,Europe/Berlin,88677,1713559501,1713727205.7876,27855,socks5,socks5://45.81.232.17:27855,true,25.900602340698,14353,40988,25.935563144865,45.81.232.17
true,1713727203.3342,transparent,7260.1498872062,1711331435.0586,"AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",highspeed,Antakya,Asia,AS,Türkiye,TR,,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",36.2093,36.1619,false,"High Speed Telekomunikasyon ve Haberlesme Hizmetleri Ltd Sti",false,Hatay,success,Europe/Istanbul,31000,1713154047,1713727203.3342,8080,http,http://38.156.74.3:8080,false,4776.261806488,1447,27980,4.917252863017,38.156.74.3
true,1713727202.6364,elite,5622.5650456487,1713080713.4007,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2069,-111.642,false,"Unified Layer",true,Utah,success,America/Denver,84606,1713698581,1713727202.6364,60263,socks4,socks4://162.240.239.103:60263,true,2946.3880062103,49,323,13.172043010753,162.240.239.103
true,1713727201.2151,elite,12792.557239532,1713536288.0508,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,,true,"GloboTech Communications",45.5019,-73.5674,false,"Private Customer 1081-USD",true,Quebec,success,America/Toronto,H4X,1713727630,1713727201.2151,30143,socks4,socks4://72.10.164.178:30143,true,12792.557239532,1,273,0.36496350364964,72.10.164.178
true,1713688592.2442,elite,979.67045795351,1696986371.6001,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.749,-84.388,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1713562734,1713727200.2416,14921,socks4,socks4://192.252.211.197:14921,true,694.37479972839,72484,5184,93.325436473194,192.252.211.197
true,1713552845.3508,elite,3913.1741371972,1707900005.7279,"AS44486 Oliver Horscht is trading as ""SYNLINQ""",SYNLINQ,Markdorf,Europe,EU,Germany,DE,,false,"Gericke KG",47.7272,9.39433,false,,true,Baden-Wurttemberg,success,Europe/Berlin,88677,1713560888,1713727196.927,53288,socks4,socks4://45.81.232.17:53288,true,26.307821273804,10479,31431,25.003579098067,45.81.232.17
true,1713721479.8831,elite,3577.8647562327,1710671480.2394,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Zhangjiakou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hebei Province Network",40.7687,114.886,false,"Beijing HuaXiaGuangWang Network Co. Ltd",true,Hebei,success,Asia/Shanghai,075000,1713725522,1713727196.6138,8192,socks4,socks4://117.74.65.207:8192,true,3419.4574356079,5415,18125,23.003398470688,117.74.65.207
true,1713727196.0265,elite,1372.2943841409,1710633872.094,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",ALIBABA-CN-NET,Shanghai,Asia,AS,China,CN,,true,"Hangzhou Alibaba Advertising Co",31.2222,121.4581,false,"Aliyun Computing Co., LTD",true,Shanghai,success,Asia/Shanghai,,1713125923,1713727196.0265,80,http,http://106.14.255.124:80,false,981.65822029114,25996,17630,59.588318892404,106.14.255.124
true,1713711930.28,elite,3710.5333649648,1711233006.1373,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Zhangjiakou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hebei Province Network",40.7687,114.886,false,"Beijing HuaXiaGuangWang Network Co. Ltd",true,Hebei,success,Asia/Shanghai,075000,1713471477,1713727194.5738,7000,socks4,socks4://117.74.65.207:7000,true,3436.2556934357,951,8641,9.9145120934112,117.74.65.207
true,1713727194.2899,elite,2962.025740057,1696971966.2056,"AS174 Cogent Communications",COGENT-174,Mississauga,"North America",NA,Canada,CA,,false,"Cogent Communications",43.5792,-79.6591,false,"eTor Networks",true,Ontario,success,America/Toronto,L5C,1713559541,1713727194.2899,57775,socks4,socks4://38.113.171.88:57775,true,3525.7208347321,15608,59145,20.87942958811,38.113.171.88
true,1713727193.6783,transparent,6790.3079881676,1710549503.8655,"AS133524 Global Technology Co., Ltd.",GTCL-AS-AP,Yangon,Asia,AS,Myanmar,MM,,false,"Global Technology Co",16.7964,96.1667,false,,false,Yangon,success,Asia/Yangon,,1713136187,1713727193.6783,32650,http,http://103.29.90.66:32650,false,9113.4676933289,3774,39975,8.6264828910375,103.29.90.66
true,1713507946.935,elite,2567.4670716796,1712312810.5177,"AS44486 Oliver Horscht is trading as ""SYNLINQ""",SYNLINQ,Markdorf,Europe,EU,Germany,DE,,false,"Gericke KG",47.7272,9.39433,false,,true,Baden-Wurttemberg,success,Europe/Berlin,88677,1713524742,1713727193.2541,37750,socks4,socks4://45.81.232.17:37750,true,29.926776885986,1811,3636,33.247659261979,45.81.232.17
true,1713726009.2277,elite,2313.2480098664,1712348769.7337,"AS28265 ABCREDE PROVEDOR DE INTERNET LTDA","ABCREDE PROVEDOR DE INTERNET LTDA",Dracena,"South America",SA,Brazil,BR,,false,"Abcrede Provedor De Internet Eireli",-21.5797,-51.6004,false,"Abcrede Provedor De Internet Ltda",false,"São Paulo",success,America/Sao_Paulo,17900,1713560729,1713727193.1182,38737,socks4,socks4://187.17.201.203:38737,true,4126.3210773468,3485,1509,69.783740488586,187.17.201.203
true,1713727193.1146,transparent,5824.5271983318,1710699556.3462,"AS24863 Link Egypt (Link.NET)",LINKdotNET-AS,Cairo,Africa,AF,Egypt,EG,,false,"LINKdotNET AS number",30.0588,31.2268,false,"Link Egypt (Link.NET)",false,"Cairo Governorate",success,Africa/Cairo,,1713126106,1713727193.1146,1981,http,http://45.240.182.116:1981,false,5741.0089969635,4315,38778,10.013227206275,45.240.182.116
true,1713727193.0597,elite,1437.4775886536,1713714874.4927,"AS37154 Zambia Telecommunications Company Ltd aka ZAMTEL",ZAMTEL,Lusaka,Africa,AF,Zambia,ZM,,false,"Zambia Telecommunications Company Ltd aka ZAMTEL",-15.4183,28.287,false,"Angola (Teraco) Peer",false,"Lusaka Province",success,Africa/Lusaka,,1713727252,1713727193.0597,80,socks4,socks4://165.58.22.153:80,true,1437.4775886536,1,25,3.8461538461538,165.58.22.153
true,1713727192.924,elite,7823.2865767045,1713638152.8117,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,"Downtown Core",true,"DigitalOcean, LLC",1.28967,103.85,false,"DigitalOcean, LLC",true,"Central Singapore",success,Asia/Singapore,,1713638166,1713727192.924,53059,socks5,socks5://146.190.84.209:53059,true,6960.8285427094,22,68,24.444444444444,146.190.84.209
true,1713727192.9231,elite,6150.6734978069,1713375531.2917,"AS395111 KVCHOSTING.COM LLC",KVCNET-2009,Tampa,"North America",NA,"United States",US,Downtown,true,"Ace Data Centers",27.9499,-82.4584,false,"Ipxo LLC",true,Florida,success,America/New_York,33606,1713379144,1713727192.9231,15571,socks5,socks5://166.0.235.144:15571,true,4672.1794605255,33,270,10.891089108911,166.0.235.144
true,1713580865.7634,elite,1906.3430300351,1696985323.2094,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,"Miramar Beach","North America",NA,"United States",US,,false,"Cox Communications Inc.",30.3859,-86.3478,false,"Cox Communications",true,Florida,success,America/Chicago,32550,1713558242,1713727189.5237,4145,socks4,socks4://24.249.199.4:4145,true,2831.5651416779,74215,3450,95.55784458894,24.249.199.4
true,1713709026.1478,elite,1152.6512002013,1696998412.9702,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0726,-118.261,false,"Total Server Solutions L.L.C.",true,California,success,America/Los_Angeles,90014,1713557000,1713727189.5231,4145,socks5,socks5://104.200.152.30:4145,true,955.24334907532,82993,6703,92.526980021406,104.200.152.30
true,1713727188.8258,transparent,7109.8932860614,1711393196.954,"AS272112 TELECABLE DOMINICANO, S.A.","TELECABLE DOMINICANO, S.A.","Los Botados","North America",NA,"Dominican Republic",DO,,false,"TELECABLE DOMINICANO, S.A.",18.7323,-69.9954,true,"Telecable Dominicano S.A",false,"Monte Plata Province",success,America/Santo_Domingo,10101,1713222047,1713727188.8258,999,http,http://38.52.221.170:999,false,5567.8272247314,929,26627,3.3713165916679,38.52.221.170
true,1713727185.9889,elite,6856.2066030841,1712104155.6045,"AS132839 POWER LINE DATACENTER",POWERLINE-AS-AP,Guangzhou,Asia,AS,China,CN,,true,"CloudRadium L.L.C",23.1291,113.264,false,"Leyi Networks",false,Guangdong,success,Asia/Shanghai,510240,1713684546,1713727185.9889,41698,http,http://192.151.255.8:41698,false,4770.2031135559,141,559,20.142857142857,192.151.255.8
true,1713727184.265,elite,5428.0563708275,1713565501.0551,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2069,-111.642,false,"Unified Layer",true,Utah,success,America/Denver,84606,1713566409,1713727184.265,57572,socks5,socks5://162.214.102.121:57572,true,2722.5182056427,31,139,18.235294117647,162.214.102.121
true,1713727183.7102,transparent,6604.713027496,1710575162.8516,"AS131706 PT SELARAS CITRA TERABIT",TERABIT-AS-ID,Klaten,Asia,AS,Indonesia,ID,,false,"PT SELARAS CITRA TERABIT",-7.7049,110.6019,false,Terabit,false,"Central Java",success,Asia/Jakarta,,1713126770,1713727183.7102,1111,http,http://121.101.133.81:1111,false,3002.6335716248,3811,39833,8.7320135642929,121.101.133.81
true,1713632967.8448,elite,3694.5893054698,1710171094.7483,"AS44486 Oliver Horscht is trading as ""SYNLINQ""",SYNLINQ,Markdorf,Europe,EU,Germany,DE,,false,"Gericke KG",47.7272,9.39433,false,,true,Baden-Wurttemberg,success,Europe/Berlin,88677,1713559755,1713727183.5939,14669,socks4,socks4://45.81.232.17:14669,true,21.882772445679,8693,25715,25.264473378284,45.81.232.17
true,1713722285.6967,elite,3864.7370385264,1708711528.7194,"AS44486 Oliver Horscht is trading as ""SYNLINQ""",SYNLINQ,Markdorf,Europe,EU,Germany,DE,,false,"Gericke KG",47.7272,9.39433,false,,true,Baden-Wurttemberg,success,Europe/Berlin,88677,1713561073,1713727183.5055,24079,socks4,socks4://45.81.232.17:24079,true,20.781278610229,9929,29287,25.31874745002,45.81.232.17
true,1713727183.4313,elite,2924.1170897075,1696977933.7421,"AS17443 Karuturi Telecom Pvt Ltd",KARUTURI-IN,Bengaluru,Asia,AS,India,IN,,false,"Karuturi Telecom Pvt Ltd",12.9716,77.5946,false,"Ibus Virtual Network Services Private Limited",true,Karnataka,success,Asia/Kolkata,560056,1713565547,1713727183.4313,5678,socks4,socks4://202.131.159.26:5678,true,7842.1614170074,9951,55200,15.273748676152,202.131.159.26
true,1713726306.569,elite,1236.6019090017,1713719239.4408,"AS19318 Interserver, Inc",IS-AS-1,Secaucus,"North America",NA,"United States",US,,true,"Interserver, Inc",40.7862,-74.0743,false,"Interserver, Inc",true,"New Jersey",success,America/New_York,07094,1713719647,1713727180.5122,63699,socks4,socks4://174.138.176.77:63699,true,1278.2070636749,3,7,30,174.138.176.77
true,1713714629.3854,elite,3787.3954722128,1711219479.738,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Zhangjiakou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hebei Province Network",40.7687,114.886,false,"Beijing HuaXiaGuangWang Network Co. Ltd",true,Hebei,success,Asia/Shanghai,075000,1713306293,1713727179.7429,10101,socks4,socks4://117.74.65.207:10101,true,3446.9494819641,1081,9756,9.9750853557258,117.74.65.207
true,1713708253.6959,elite,3536.7303447723,1711233308.0491,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Zhangjiakou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hebei Province Network",40.7687,114.886,false,"Beijing HuaXiaGuangWang Network Co. Ltd",true,Hebei,success,Asia/Shanghai,075000,1713650319,1713727178.3998,4022,socks4,socks4://117.74.65.207:4022,true,3451.021194458,250,4356,5.4277029960921,117.74.65.207
true,1713727178.2527,elite,3520.1316897185,1710727642.9472,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.793,-74.0247,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07047,1713147979,1713727178.2527,443,http,http://157.245.95.247:443,false,17016.807556152,6611,32443,16.927843498745,157.245.95.247
true,1713727177.7561,transparent,5855.8261627668,1710546231.9989,"AS45820 Tata Teleservices ISP AS",TTSL-MEISISP,Kolkata,Asia,AS,India,IN,,false,"Tata Teleservices LTD - Tata Indicom - Cdma Division",22.518,88.3832,true,"Tata Teleservices LTD Cdma",true,"West Bengal",success,Asia/Kolkata,700047,1713126553,1713727177.7561,80,http,http://14.99.215.106:80,false,5631.1156749725,3406,40556,7.7476002001729,14.99.215.106
true,1713727177.4421,elite,4791.2912221182,1712532801.8557,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6918,3.2021,false,"OVH ISP",true,Hauts-de-France,success,Europe/Paris,59100,1713137996,1713727177.4421,47489,socks4,socks4://94.23.220.136:47489,true,7164.5998954773,420,1574,21.063189568706,94.23.220.136
true,1713727176.3083,elite,2575.4390805029,1710543912.6304,"AS8151 UNINET",UNINET,Coyoacán,"North America",NA,Mexico,MX,,false,"Uninet S.A. de C.V.",19.3179,-99.1729,false,UNINET,true,"Mexico City",success,America/Mexico_City,04369,1713577575,1713727176.3083,9090,http,http://189.240.60.168:9090,false,1533.5307121277,20182,10332,66.140132398243,189.240.60.168
true,1713727176.259,transparent,7686.0752200461,1710831617.6399,"AS139995 PT. Akashia Thuba Jaya",IDNIC-WIDEHOSTMEDIA-AS-ID,Bandung,Asia,AS,Indonesia,ID,,false,"PT. Akashia Thuba Jaya",-6.92204,107.617,false,,false,"West Java",success,Asia/Jakarta,,1713256077,1713727176.259,80,http,http://103.148.192.74:80,false,7190.9492015839,2617,37649,6.4992797894005,103.148.192.74
true,1713727173.36,elite,2840.896550472,1710634714.176,"AS3255 State Enterprise Scientific and Telecommunication Centre ""Ukrainian Academic and Research Network"" of the Institute for Condensed Matter Physics of the National Academy of Science of Ukraine (UARNet)",UARNET-AS,Varash,Europe,EU,Ukraine,UA,,false,"State Enterprise Scientific and Telecommunication Centre ""Ukrainian Academic an",51.3505,25.8395,false,"UARNet Rivne",false,Rivne,success,Europe/Kyiv,34402,1713665269,1713727173.36,1080,socks4,socks4://194.44.166.65:1080,true,253.73601913452,3250,27044,10.728197002707,194.44.166.65
true,1713725368.7531,elite,5883.3228179387,1713706776,"AS16276 OVH SAS",OVH,Gravelines,Europe,EU,France,FR,,true,"OVH SAS",50.9871,2.12554,false,OVH,true,Hauts-de-France,success,Europe/Paris,59820,1713709324,1713727173.2762,51818,socks5,socks5://54.38.179.162:51818,true,2384.3863010406,7,21,25,54.38.179.162
true,1713727172.6687,transparent,6237.307226835,1711113126.954,"AS262589 INTERNEXA Brasil Operadora de Telecomunicações S.A","INTERNEXA Brasil Operadora de Telecomunicações S.A",Tello,"South America",SA,Colombia,CO,,false,"InterNexa Global Network",3.0686,-75.1346,false,"Systems and Communications",true,"Huila Department",success,America/Bogota,411040,1713545397,1713727172.6687,999,http,http://179.1.192.57:999,false,7199.5277404785,2826,31435,8.2484457546481,179.1.192.57
true,1713727171.3157,elite,4222.1654653549,1713711017.4274,"AS40021 Nubes, LLC",NL-811-40021,"St Louis","North America",NA,"United States",US,,false,"Nubes, LLC",38.6364,-90.1985,false,"Contabo Inc",true,Missouri,success,America/Chicago,63101,1713712126,1713727171.3157,58971,socks5,socks5://207.244.255.174:58971,true,1931.930065155,6,13,31.578947368421,207.244.255.174
true,1713258359.5604,elite,954.784843082,1697031230.0651,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0522,-118.244,false,"Performive LLC",true,California,success,America/Los_Angeles,90009,1713557806,1713727171.2203,4145,socks4,socks4://142.54.231.38:4145,true,781.52918815613,72600,4326,94.37641369628,142.54.231.38
true,1713727171.0761,transparent,8295.933462943,1710540153.6209,"AS6700 BeotelNet-ISP d.o.o",BEOTEL-AS,Belgrade,Europe,EU,Serbia,RS,,false,"BeotelNet-ISP d.o.o",44.8125,20.4612,false,"BeotelNet ISP",true,"Central Serbia",success,Europe/Belgrade,,1713126308,1713727171.0761,3180,http,http://217.26.67.57:3180,false,4046.3633537292,6078,37059,14.089992349955,217.26.67.57
true,1713701948.4864,elite,3921.6699761313,1710673073.9068,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Zhangjiakou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hebei Province Network",40.7687,114.886,false,"Beijing HuaXiaGuangWang Network Co. Ltd",true,Hebei,success,Asia/Shanghai,075000,1713701952,1713727170.237,25565,socks4,socks4://117.74.65.207:25565,true,3429.0142059326,74,3158,2.289603960396,117.74.65.207
true,1713545650.0187,elite,965.65451101321,1697032376.0065,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,"Downtown Los Angeles",true,"Performive LLC",34.0483,-118.255,false,"Total Server Solutions L.L.C",true,California,success,America/Los_Angeles,90189,1713557406,1713727168.6056,4145,socks4,socks4://107.181.161.81:4145,true,823.72808456421,72537,4415,94.262657240877,107.181.161.81
true,1713724523.334,elite,5060.5779419775,1713664120.7212,"AS19871 Network Solutions, LLC",NETWORK-SOLUTIONS-HOSTING,Washington,"North America",NA,"United States",US,,true,"Network Solutions, LLC",38.9072,-77.0369,false,"Unified Layer",true,"District of Columbia",success,America/New_York,20068,1713664238,1713727167.0298,51926,socks4,socks4://162.241.70.64:51926,true,9333.336353302,23,46,33.333333333333,162.241.70.64
true,1713708754.4284,elite,311.53602255773,1713056385.2517,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Paris,Europe,EU,France,FR,,true,"Oracle Corporation",48.8323,2.4075,false,"Oracle Corporation",false,Île-de-France,success,Europe/Paris,75001,1713661614,1713727166.4612,80,http,http://89.168.42.214:80,false,76.702833175659,914,30,96.822033898305,89.168.42.214
true,1713726632.801,transparent,3450.3526149092,1711029983.3488,"AS149951 PT Dimensi Jaringan Bersinar",IDNIC-UPAZNET-AS-ID,Tulungagung,Asia,AS,Indonesia,ID,,false,"PT Dimensi Jaringan Bersinar",-8.0647,111.9006,false,"PT Dimensi Jaringan Bersinar",true,"East Java",success,Asia/Jakarta,,1713569719,1713727165.7816,1080,http,http://103.111.118.65:1080,false,10932.277202606,14875,7065,67.798541476755,103.111.118.65
true,1713520195.1241,elite,972.5673167903,1696965870.7939,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0522,-118.244,true,"Performive LLC",true,California,success,America/Los_Angeles,90009,1713558844,1713727165.4301,4145,socks4,socks4://162.253.68.97:4145,true,911.31114959717,74399,4482,94.318023351631,162.253.68.97
true,1713727164.1572,elite,3558.0942391501,1701860317.5336,"AS262186 TV AZTECA SUCURSAL COLOMBIA","TV AZTECA SUCURSAL COLOMBIA",Quinchía,"South America",SA,Colombia,CO,,false,AGIS,5.33957,-75.7302,false,"Azteca Comunicaciones Colombia S. A. S",false,"Risaralda Department",success,America/Bogota,664001,1713562500,1713727164.1572,1080,socks4,socks4://209.14.112.8:1080,true,954.09774780273,8151,51877,13.578663290464,209.14.112.8
true,1713727163.7754,elite,2152.0547866821,1713676621.022,"AS749 DoD Network Information Center",DNIC-AS-00749,"Sierra Vista","North America",NA,"United States",US,"Fort Huachuca",false,CONUS-YPG,31.5552,-110.35,false,USAISC,false,Arizona,success,America/Phoenix,85613,1713727218,1713727163.7754,80,socks4,socks4://6.96.219.99:80,true,2152.0547866821,1,110,0.9009009009009,6.96.219.99
true,1713655991.2362,elite,1232.7520241316,1712701695.1405,"AS209836 Toesegaran Shabakeh Arseh Novin Ltd",NHCO,London,Europe,EU,"United Kingdom",GB,,true,"Talk Telecom",51.5228,-0.0841979,false,"Arbinet Ltd",false,England,success,Europe/London,"EC2A 4JH",1713307723,1713727161.5532,80,http,http://213.232.126.62:80,false,368.84760856628,838,576,59.264497878359,213.232.126.62
true,1713726834.8224,elite,2875.8994738261,1713705785.3004,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Rongcheng,Asia,AS,China,CN,,false,Chinanet,30.6007,117.925,false,"Chinanet AH",true,Anhui,success,Asia/Shanghai,,1713719169,1713727160.7556,8089,http,http://117.69.237.170:8089,false,2035.8066558838,3,43,6.5217391304348,117.69.237.170
true,1713721248.175,elite,918.06265150965,1710714663.1041,"AS6821 Makedonski Telekom AD-Skopje",MT-AS-OWN,Strumica,Europe,EU,"North Macedonia",MK,,false,"Makedonski Telekom AD-Skopje",41.4415,22.6522,false,MTNET,true,Strumica,success,Europe/Skopje,2400,1713134239,1713727160.4917,80,http,http://62.162.90.212:80,false,825.70767402649,41574,2072,95.252715025432,62.162.90.212
true,1713724723.7079,elite,2131.8895646504,1713675805.6559,"AS141998 China Telecom",CHINANET-LANZHOU-IDC,"Yuzhong Chengguanzhen",Asia,AS,China,CN,,false,"China Telecom",35.7518,104.286,false,"Chinanet GS",false,Gansu,success,Asia/Shanghai,,1713677757,1713727158.1009,4001,http,http://125.74.232.150:4001,false,913.15007209778,14,45,23.728813559322,125.74.232.150
true,1712913115.7016,elite,287.6153096864,1710545554.3871,"AS205090 FIRST SERVER LIMITED",FIRST-SERVER-EUROPE,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7483,37.6171,false,"Firstbyte Hosting",true,Moscow,success,Europe/Moscow,125310,1713727158,1713727157.3676,4444,http,http://45.95.203.85:4444,false,321.83504104614,41892,3155,92.996203964748,45.95.203.85
